Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,monthly_sea_surface_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged
World,5/16/90,,,,,,,,,,,,,,11312620,,,,
World,6/15/90,,,,,0.28464,0.257,0.303,,,0.37,,,,,1708.31,1713.77,354.33,353.67
World,6/16/90,,,,,,,,,,,,,,9464247,,,,
World,7/15/90,,,,,0.31934,0.291,0.337,,,0.45,-22.84739583,-13.92152244,-18.38446,,1706.4,1714.43,352.71,353.81
World,7/16/90,,,,,,,,,,,,,,7426480,,,,
World,8/15/90,,,,,0.29553,0.269,0.3135,,,0.34,,,,,1710.14,1715.11,351.59,354.09
World,8/16/90,,,,,,,,,,,,,,5461052,,,,
World,9/15/90,,,,,0.27693,0.2495,0.295,,,0.23,,,,,1717.56,1715.81,351.8,354.31
World,9/16/90,,,,,,,,,,,,,,5275759,,,,
World,10/15/90,,,,,0.34971,0.323,0.3685,,,0.45,-19.48072917,-13.2502719,-16.3655,,1722.04,1716.55,353.19,354.59
World,10/16/90,,,,,,,,,,,,,,7381756,,,,
World,11/15/90,,,,,0.27073,0.2435,0.289,,,0.46,,,,,1723.53,1717.35,354.43,354.68
World,11/16/90,,,,,,,,,,,,,,10140835,,,,
World,12/15/90,,,,,0.27837,0.2515,0.2965,,,0.4,,,,,1723.31,1718.21,355.18,354.75
World,12/16/90,,,,,,,,,,,,,,11888097,,,,
World,1/15/91,,,,,0.291,0.2615,0.3105,,,0.42,-20.34739583,-15.96368124,-18.15554,,1721.52,1719.17,355.76,354.96
World,1/16/91,,,,,,,,,,,,,,13068856,,,,
World,2/15/91,,,,,0.25655,0.228,0.2745,,,0.5,,,,,1721.2,1720.15,356.19,355.1
World,2/16/91,,,,,,,,,,,,,,13947642,,,,
World,3/15/91,,,,,0.28354,0.256,0.301,,,0.35,,,,,1722.09,1721.21,356.68,355.24
World,3/16/91,,,,,,,,,,,,,,14074066,,,,
World,4/15/91,,,,,0.34787,0.3195,0.365,,,0.51,-21.8140625,-13.35714507,-17.5856,,1722.5,1722.37,357.19,355.44
World,4/16/91,,,,,,,,,,,,,,13423247,,,,
World,5/15/91,,,,,0.35327,0.327,0.3705,,,0.34,,,,,1722.21,1723.6,357.11,355.48
World,5/16/91,,,,,,,,,,,,,,12024279,,,,
World,6/15/91,,,,,0.26401,0.237,0.2815,,,0.53,,,,,1718.97,1724.88,356.17,355.56
World,6/16/91,,,,,,,,,,,,,,9944991,,,,
World,7/15/91,,,,,0.34916,0.3235,0.365,,,0.47,-22.8140625,-8.976906274,-15.89548,,1716.04,1726.19,354.53,355.65
World,7/16/91,,,,,,,,,,,,,,7504135,,,,
World,8/15/91,,,,,0.3212,0.295,0.3375,,,0.39,,,,,1719.26,1727.53,353.06,355.56
World,8/16/91,,,,,,,,,,,,,,5740771,,,,
World,9/15/91,,,,,0.22944,0.203,0.247,,,0.44,,,,,1726.19,1728.81,352.93,355.45
World,9/16/91,,,,,,,,,,,,,,5244490,,,,
World,10/15/91,,,,,0.19632,0.17,0.214,,,0.29,-18.94739583,-6.43025132,-12.68882,,1732.76,1730.05,354,355.41
World,10/16/91,,,,,,,,,,,,,,7559842,,,,
World,11/15/91,,,,,0.17819,0.1515,0.195,,,0.3,,,,,1737.49,1731.21,355.16,355.38
World,11/16/91,,,,,,,,,,,,,,9958887,,,,
World,12/15/91,,,,,0.20493,0.178,0.2215,,,0.32,,,,,1739.61,1732.25,355.95,355.49
World,12/16/91,,,,,,,,,,,,,,11815957,,,,
World,1/15/92,,,,,0.23715,0.209,0.2545,,,0.48,-16.38072917,-5.97261987,-11.17667,,1738.92,1733.2,356.52,355.71
World,1/16/92,,,,,,,,,,,,,,13277425,,,,
World,2/15/92,,,,,0.25073,0.2235,0.269,,,0.4,,,,,1737.42,1733.95,356.89,355.78
World,2/16/92,,,,,,,,,,,,,,14169915,,,,
World,3/15/92,,,,,0.25186,0.2255,0.269,,,0.48,,,,,1736.94,1734.56,357.26,355.78
World,3/16/92,,,,,,,,,,,,,,14018684,,,,
World,4/15/92,,,,,0.24585,0.2185,0.2635,,,0.27,-17.4140625,-9.064392998,-13.23923,,1736.62,1735.04,357.75,355.96
World,4/16/92,,,,,,,,,,,,,,13279539,,,,
World,5/15/92,,,,,0.27042,0.2435,0.288,,,0.31,,,,,1734.96,1735.37,357.83,356.19
World,5/16/92,,,,,,,,,,,,,,11884309,,,,
World,6/15/92,,,,,0.26492,0.2385,0.284,,,0.26,,,,,1731.54,1735.56,356.87,356.28
World,6/16/92,,,,,,,,,,,,,,10326856,,,,
World,7/15/92,,,,,0.16119,0.135,0.178,,,0.09,-20.24739583,-12.70923305,-16.47831,,1728.79,1735.63,355.19,356.34
World,7/16/92,,,,,,,,,,,,,,7915552,,,,
World,8/15/92,,,,,0.11709,0.0905,0.134,,,0.08,,,,,1730.34,1735.61,353.68,356.23
World,8/16/92,,,,,,,,,,,,,,5944286,,,,
World,9/15/92,,,,,0.09927,0.0725,0.117,,,-0.01,,,,,1734.58,1735.53,353.58,356.14
World,9/16/92,,,,,,,,,,,,,,6203522,,,,
World,10/15/92,,,,,0.06339,0.037,0.0815,,,0.06,-17.8140625,-15.4525379,-16.6333,,1737.63,1735.41,354.8,356.21
World,10/16/92,,,,,,,,,,,,,,8432599,,,,
World,11/15/92,,,,,0.05689,0.0305,0.075,,,0.03,,,,,1739.25,1735.28,355.98,356.2
World,11/16/92,,,,,,,,,,,,,,10397624,,,,
World,12/15/92,,,,,0.09068,0.0645,0.1075,,,0.22,,,,,1738.55,1735.17,356.74,356.27
World,12/16/92,,,,,,,,,,,,,,12332065,,,,
World,1/15/93,,,,,0.26568,0.2385,0.2835,,,0.35,-19.58072917,-16.69596631,-18.13835,,1735.74,1735.1,357.21,356.37
World,1/16/93,,,,,,,,,,,,,,13602495,,,,
World,2/15/93,,,,,0.19632,0.169,0.215,,,0.37,,,,,1734.41,1735.09,357.55,356.39
World,2/16/93,,,,,,,,,,,,,,14223337,,,,
World,3/15/93,,,,,0.21443,0.188,0.2325,,,0.36,,,,,1735.51,1735.15,357.96,356.52
World,3/16/93,,,,,,,,,,,,,,14385072,,,,
World,4/15/93,,,,,0.17904,0.1525,0.197,,,0.28,-16.3140625,-16.8637797,-16.58892,,1736.67,1735.29,358.43,356.66
World,4/16/93,,,,,,,,,,,,,,13495199,,,,
World,5/15/93,,,,,0.25601,0.229,0.274,,,0.28,,,,,1734.99,1735.5,358.38,356.73
World,5/16/93,,,,,,,,,,,,,,11773370,,,,
World,6/15/93,,,,,0.27176,0.2465,0.2905,,,0.23,,,,,1730.83,1735.8,357.34,356.68
World,6/16/93,,,,,,,,,,,,,,9612380,,,,
World,7/15/93,,,,,0.18874,0.1625,0.2065,,,0.25,-22.78072917,-22.29949291,-22.54011,,1728.05,1736.16,355.72,356.74
World,7/16/93,,,,,,,,,,,,,,7274617,,,,
World,8/15/93,,,,,0.17487,0.15,0.192,,,0.11,,,,,1731.24,1736.6,354.44,356.9
World,8/16/93,,,,,,,,,,,,,,5447769,,,,
World,9/15/93,,,,,0.20381,0.1785,0.2215,,,0.11,,,,,1738.46,1737.07,354.47,357.05
World,9/16/93,,,,,,,,,,,,,,5344668,,,,
World,10/15/93,,,,,0.15002,0.125,0.168,,,0.23,-28.7140625,-26.1697558,-27.44191,,1743.33,1737.59,355.7,357.19
World,10/16/93,,,,,,,,,,,,,,7790343,,,,
World,11/15/93,,,,,0.22753,0.201,0.2465,,,0.03,,,,,1745.2,1738.13,356.95,357.29
World,11/16/93,,,,,,,,,,,,,,10217003,,,,
World,12/15/93,,,,,0.13995,0.114,0.1585,,,0.18,,,,,1744.27,1738.7,357.85,357.49
World,12/16/93,,,,,,,,,,,,,,12127047,,,,
World,1/15/94,,,,,0.19063,0.1635,0.2095,,,0.26,-22.34739583,-20.21470482,-21.28105,,1741.41,1739.28,358.47,357.61
World,1/16/94,,,,,,,,,,,,,,13449501,,,,
World,2/15/94,,,,,0.1689,0.142,0.187,,,0.02,,,,,1740.9,1739.85,359.01,357.85
World,2/16/94,,,,,,,,,,,,,,14190035,,,,
World,3/15/94,,,,,0.25519,0.229,0.2735,,,0.29,,,,,1741.94,1740.43,359.36,357.91
World,3/16/94,,,,,,,,,,,,,,14202411,,,,
World,4/15/94,,,,,0.21965,0.1925,0.238,,,0.41,-20.08072917,-15.19189433,-17.63631,,1741.93,1741.03,359.71,357.93
World,4/16/94,,,,,,,,,,,,,,13393308,,,,
World,5/15/94,,,,,0.2797,0.253,0.298,,,0.28,,,,,1740.66,1741.64,359.74,358.07
World,5/16/94,,,,,,,,,,,,,,12129649,,,,
World,6/15/94,,,,,0.23319,0.207,0.2525,,,0.43,,,,,1736.89,1742.25,358.81,358.1
World,6/16/94,,,,,,,,,,,,,,10174142,,,,
World,7/15/94,,,,,0.25146,0.226,0.269,,,0.3,-17.98072917,-16.18246063,-17.08159,,1732.41,1742.87,357.27,358.27
World,7/16/94,,,,,,,,,,,,,,7727276,,,,
World,8/15/94,,,,,0.27541,0.25,0.2935,,,0.21,,,,,1734.13,1743.51,356.06,358.56
World,8/16/94,,,,,,,,,,,,,,5907837,,,,
World,9/15/94,,,,,0.22056,0.1965,0.239,,,0.32,,,,,1742.93,1744.13,356.02,358.67
World,9/16/94,,,,,,,,,,,,,,6178118,,,,
World,10/15/94,,,,,0.28161,0.2575,0.3,,,0.42,-18.24739583,-15.30390294,-16.77565,,1749.81,1744.75,357.26,358.8
World,10/16/94,,,,,,,,,,,,,,7843756,,,,
World,11/15/94,,,,,0.29388,0.2685,0.3125,,,0.44,,,,,1751.28,1745.36,358.69,359.03
World,11/16/94,,,,,,,,,,,,,,10234811,,,,
World,12/15/94,,,,,0.2727,0.2475,0.2915,,,0.38,,,,,1751.59,1745.96,359.55,359.15
World,12/16/94,,,,,,,,,,,,,,12010780,,,,
World,1/15/95,,,,,0.30194,0.274,0.3205,,,0.52,-16.34739583,-10.71353651,-13.53047,,1751.11,1746.53,360.13,359.28
World,1/16/95,,,,,,,,,,,,,,13325083,,,,
World,2/15/95,,,,,0.35597,0.3285,0.3755,,,0.79,,,,,1749.52,1747.05,360.61,359.51
World,2/16/95,,,,,,,,,,,,,,13853697,,,,
World,3/15/95,,,,,0.34004,0.3125,0.359,,,0.46,,,,,1748.99,1747.52,361.08,359.7
World,3/16/95,,,,,,,,,,,,,,13832940,,,,
World,4/15/95,,,,,0.28245,0.2555,0.302,,,0.46,-15.28072917,-8.988283445,-12.13451,,1749.42,1747.97,361.55,359.85
World,4/16/95,,,,,,,,,,,,,,12844491,,,,
World,5/15/95,,,,,0.26934,0.2445,0.288,,,0.27,,,,,1747.66,1748.37,361.47,359.84
World,5/16/95,,,,,,,,,,,,,,11373788,,,,
World,6/15/95,,,,,0.32949,0.305,0.35,,,0.43,,,,,1742.82,1748.72,360.61,359.92
World,6/16/95,,,,,,,,,,,,,,9311490,,,,
World,7/15/95,,,,,0.40384,0.38,0.422,,,0.45,-15.58072917,-10.99742126,-13.28908,,1740.16,1749.02,358.99,359.99
World,7/16/95,,,,,,,,,,,,,,6903340,,,,
World,8/15/95,,,,,0.35877,0.3345,0.377,,,0.45,,,,,1743.62,1749.28,357.73,360.2
World,8/16/95,,,,,,,,,,,,,,5343067,,,,
World,9/15/95,,,,,0.23915,0.215,0.257,,,0.33,,,,,1749.77,1749.49,358.05,360.64
World,9/16/95,,,,,,,,,,,,,,5200602,,,,
World,10/15/95,,,,,0.25131,0.227,0.27,,,0.47,-11.54739583,-9.467108624,-10.50725,,1754.32,1749.68,359.42,360.89
World,10/16/95,,,,,,,,,,,,,,6851971,,,,
World,11/15/95,,,,,0.27038,0.245,0.29,,,0.44,,,,,1755.52,1749.84,360.77,361.04
World,11/16/95,,,,,,,,,,,,,,9726915,,,,
World,12/15/95,,,,,0.19834,0.172,0.2175,,,0.26,,,,,1753.85,1750,361.65,361.2
World,12/16/95,,,,,,,,,,,,,,11862945,,,,
World,1/15/96,,,,,0.20891,0.1815,0.2285,,,0.24,-7.247395833,-6.869924627,-7.05866,,1752.2,1750.15,362.14,361.23
World,1/16/96,,,,,,,,,,,,,,12960582,,,,
World,2/15/96,,,,,0.2895,0.2635,0.309,,,0.46,,,,,1752.75,1750.3,362.5,361.32
World,2/16/96,,,,,,,,,,,,,,13849656,,,,
World,3/15/96,,,,,0.29382,0.2675,0.3135,,,0.33,,,,,1752.23,1750.47,362.82,361.4
World,3/16/96,,,,,,,,,,,,,,13792262,,,,
World,4/15/96,,,,,0.2764,0.25,0.2955,,,0.33,-15.18072917,-9.217386527,-12.19906,,1749.58,1750.65,363.14,361.42
World,4/16/96,,,,,,,,,,,,,,13005745,,,,
World,5/15/96,,,,,0.26567,0.2405,0.2845,,,0.27,,,,,1748.3,1750.84,363.29,361.68
World,5/16/96,,,,,,,,,,,,,,11888025,,,,
World,6/15/96,,,,,0.2397,0.217,0.258,,,0.29,,,,,1746.01,1751.05,362.88,362.23
World,6/16/96,,,,,,,,,,,,,,10288970,,,,
World,7/15/96,,,,,0.24654,0.2235,0.266,,,0.37,-11.94739583,-10.96045959,-11.45393,,1742.03,1751.27,361.57,362.61
World,7/16/96,,,,,,,,,,,,,,8019467,,,,
World,8/15/96,,,,,0.24509,0.2215,0.2635,,,0.48,,,,,1744.29,1751.5,360.07,362.58
World,8/16/96,,,,,,,,,,,,,,6217835,,,,
World,9/15/96,,,,,0.21294,0.189,0.2315,,,0.25,,,,,1752.57,1751.74,359.7,362.31
World,9/16/96,,,,,,,,,,,,,,6270715,,,,
World,10/15/96,,,,,0.18628,0.1625,0.205,,,0.19,-5.147395833,-9.552796407,-7.3501,,1758.83,1751.97,360.67,362.15
World,10/16/96,,,,,,,,,,,,,,8118597,,,,
World,11/15/96,,,,,0.17101,0.1455,0.1905,,,0.38,,,,,1760.06,1752.2,361.78,362.09
World,11/16/96,,,,,,,,,,,,,,9261512,,,,
World,12/15/96,,,,,0.20985,0.184,0.228,,,0.37,,,,,1756.91,1752.44,362.63,362.19
World,12/16/96,,,,,,,,,,,,,,11555270,,,,
World,1/15/97,,,,,0.20156,0.174,0.221,,,0.31,-6.480729167,-6.392200361,-6.43646,,1753.36,1752.68,363.28,362.34
World,1/16/97,,,,,,,,,,,,,,12982497,,,,
World,2/15/97,,,,,0.25581,0.23,0.275,,,0.4,,,,,1753.88,1752.92,363.65,362.47
World,2/16/97,,,,,,,,,,,,,,13963434,,,,
World,3/15/97,,,,,0.32029,0.2935,0.3385,,,0.52,,,,,1755.66,1753.18,364.03,362.62
World,3/16/97,,,,,,,,,,,,,,13808599,,,,
World,4/15/97,,,,,0.26206,0.2365,0.2815,,,0.34,0.119270833,-2.541574166,-1.21115,,1755.51,1753.48,364.51,362.81
World,4/16/97,,,,,,,,,,,,,,13029664,,,,
World,5/15/97,,,,,0.34572,0.3195,0.364,,,0.34,,,,,1753.86,1753.82,364.51,362.93
World,5/16/97,,,,,,,,,,,,,,11645805,,,,
World,6/15/97,,,,,0.44127,0.415,0.461,,,0.54,,,,,1750.11,1754.22,363.6,362.97
World,6/16/97,,,,,,,,,,,,,,9639090,,,,
World,7/15/97,,,,,0.48908,0.4635,0.5065,,,0.34,-2.647395833,-2.469881973,-2.55864,,1746.12,1754.69,361.93,362.96
World,7/16/97,,,,,,,,,,,,,,7391837,,,,
World,8/15/97,,,,,0.4843,0.459,0.5015,,,0.41,,,,,1747.91,1755.25,360.41,362.9
World,8/16/97,,,,,,,,,,,,,,5589290,,,,
World,9/15/97,,,,,0.5299,0.5045,0.547,,,0.52,,,,,1755,1755.9,360.41,363.01
World,9/16/97,,,,,,,,,,,,,,5607415,,,,
World,10/15/97,,,,,0.56144,0.5365,0.58,,,0.61,-2.1140625,-1.907755576,-2.01091,,1760.21,1756.64,361.94,363.42
World,10/16/97,,,,,,,,,,,,,,7195435,,,,
World,11/15/97,,,,,0.57097,0.5465,0.59,,,0.64,,,,,1761.72,1757.48,363.61,363.89
World,11/16/97,,,,,,,,,,,,,,9717286,,,,
World,12/15/97,,,,,0.58855,0.5635,0.606,,,0.59,,,,,1761.9,1758.42,364.68,364.22
World,12/16/97,,,,,,,,,,,,,,11944046,,,,
World,1/15/98,,,,,0.53605,0.508,0.5555,,,0.58,-1.847395833,-2.531473513,-2.18943,,1761.43,1759.45,365.19,364.26
World,1/16/98,,,,,,,,,,,,,,13424473,,,,
World,2/15/98,,,,,0.58788,0.5625,0.606,,,0.88,,,,,1761.45,1760.5,365.46,364.31
World,2/16/98,,,,,,,,,,,,,,14416244,,,,
World,3/15/98,,,,,0.58534,0.5585,0.6035,,,0.63,,,,,1762.94,1761.61,365.93,364.53
World,3/16/98,,,,,,,,,,,,,,14186457,,,,
World,4/15/98,,,,,0.59745,0.5715,0.6155,,,0.63,-11.64739583,-8.481188102,-10.06429,,1764.7,1762.78,366.58,364.9
World,4/16/98,,,,,,,,,,,,,,13416673,,,,
World,5/15/98,,,,,0.59424,0.569,0.611,,,0.68,,,,,1764.26,1763.96,366.86,365.32
World,5/16/98,,,,,,,,,,,,,,11888892,,,,
World,6/15/98,,,,,0.56528,0.54,0.5835,,,0.77,,,,,1760.32,1765.13,366.26,365.67
World,6/16/98,,,,,,,,,,,,,,9685267,,,,
World,7/15/98,,,,,0.60834,0.583,0.625,,,0.66,-10.8140625,-10.16664232,-10.49035,,1756.15,1766.26,364.84,365.88
World,7/16/98,,,,,,,,,,,,,,7306465,,,,
World,8/15/98,,,,,0.57488,0.55,0.5915,,,0.66,,,,,1760.22,1767.34,363.79,366.28
World,8/16/98,,,,,,,,,,,,,,5303919,,,,
World,9/15/98,,,,,0.35998,0.336,0.377,,,0.42,,,,,1770.65,1768.33,364.04,366.62
World,9/16/98,,,,,,,,,,,,,,5180569,,,,
World,10/15/98,,,,,0.36386,0.339,0.3815,,,0.41,-9.1140625,-7.24687525,-8.18047,,1776.21,1769.23,365.34,366.78
World,10/16/98,,,,,,,,,,,,,,7508118,,,,
World,11/15/98,,,,,0.39002,0.3645,0.4075,,,0.43,,,,,1775.49,1770.03,366.6,366.85
World,11/16/98,,,,,,,,,,,,,,9563873,,,,
World,12/15/98,,,,,0.35747,0.3325,0.374,,,0.55,,,,,1774.04,1770.72,367.47,366.97
World,12/16/98,,,,,,,,,,,,,,11621739,,,,
World,1/15/99,,,,,0.24704,0.219,0.265,,,0.49,-8.480729167,-3.51390462,-5.99732,,1773.8,1771.31,368.12,367.19
World,1/16/99,,,,,,,,,,,,,,13194721,,,,
World,2/15/99,,,,,0.30569,0.279,0.323,,,0.64,,,,,1773.94,1771.78,368.52,367.38
World,2/16/99,,,,,,,,,,,,,,14045907,,,,
World,3/15/99,,,,,0.36637,0.3385,0.3835,,,0.32,,,,,1774.61,1772.16,368.91,367.53
World,3/16/99,,,,,,,,,,,,,,14052235,,,,
World,4/15/99,,,,,0.33974,0.313,0.357,,,0.32,-0.647395833,-1.169963654,-0.90868,,1775,1772.47,369.3,367.65
World,4/16/99,,,,,,,,,,,,,,13684210,,,,
World,5/15/99,,,,,0.29406,0.2665,0.311,,,0.27,,,,,1772.72,1772.72,369.21,367.7
World,5/16/99,,,,,,,,,,,,,,12189691,,,,
World,6/15/99,,,,,0.29165,0.2655,0.3085,,,0.36,,,,,1767.36,1772.91,368.36,367.79
World,6/16/99,,,,,,,,,,,,,,9697082,,,,
World,7/15/99,,,,,0.30081,0.275,0.317,,,0.38,-0.247395833,-0.962018013,-0.60471,,1762.97,1773.05,366.69,367.73
World,7/16/99,,,,,,,,,,,,,,7429757,,,,
World,8/15/99,,,,,0.25128,0.2275,0.2675,,,0.32,,,,,1764.7,1773.16,365.32,367.78
World,8/16/99,,,,,,,,,,,,,,5439255,,,,
World,9/15/99,,,,,0.26236,0.237,0.279,,,0.38,,,,,1771.04,1773.25,365.44,367.99
World,9/16/99,,,,,,,,,,,,,,4991713,,,,
World,10/15/99,,,,,0.21039,0.1855,0.227,,,0.34,-3.080729167,-1.829999251,-2.45536,,1776.63,1773.31,366.75,368.18
World,10/16/99,,,,,,,,,,,,,,7577738,,,,
World,11/15/99,,,,,0.23049,0.2055,0.247,,,0.37,,,,,1778.61,1773.36,368.05,368.28
World,11/16/99,,,,,,,,,,,,,,9875555,,,,
World,12/15/99,,,,,0.21445,0.189,0.231,,,0.41,,,,,1777.27,1773.4,368.88,368.36
World,12/16/99,,,,,,,,,,,,,,11563824,,,,
World,1/15/00,,,,,0.23489,0.2075,0.252,,,0.25,-8.347395833,-2.00424797,-5.17582,,1775.65,1773.42,369.39,368.47
World,1/16/00,,,,,,,,,,,,,,12922164,,,,
World,2/15/00,,,,,0.23781,0.211,0.2555,,,0.56,,,,,1775.77,1773.42,369.65,368.51
World,2/16/00,,,,,,,,,,,,,,13691950,,,,
World,3/15/00,,,,,0.25995,0.2325,0.277,,,0.55,,,,,1776.72,1773.41,369.97,368.57
World,3/16/00,,,,,,,,,,,,,,13685590,,,,
World,4/15/00,,,,,0.30063,0.2725,0.3175,,,0.57,0.7859375,-0.455801584,0.16507,,1777.3,1773.36,370.35,368.67
World,4/16/00,,,,,,,,,,,,,,13051423,,,,
World,5/15/00,,,,,0.26854,0.241,0.285,,,0.36,,,,,1774.64,1773.29,370.24,368.72
World,5/16/00,,,,,,,,,,,,,,11716546,,,,
World,6/15/00,,,,,0.27638,0.249,0.2935,,,0.4,,,,,1768.15,1773.19,369.31,368.78
World,6/16/00,,,,,,,,,,,,,,9616960,,,,
World,7/15/00,,,,,0.27737,0.25,0.293,,,0.39,2.952604167,-2.295423072,0.32859,,1763.52,1773.06,367.91,369.05
World,7/16/00,,,,,,,,,,,,,,7278966,,,,
World,8/15/00,,,,,0.34537,0.319,0.3615,,,0.43,,,,,1765.61,1772.89,366.76,369.27
World,8/16/00,,,,,,,,,,,,,,5407596,,,,
World,9/15/00,,,,,0.32541,0.297,0.342,,,0.39,,,,,1772.1,1772.71,366.71,369.25
World,9/16/00,,,,,,,,,,,,,,5200283,,,,
World,10/15/00,,,,,0.29042,0.264,0.3075,,,0.26,-4.6140625,-2.521531098,-3.5678,,1777.11,1772.51,367.91,369.3
World,10/16/00,,,,,,,,,,,,,,7576541,,,,
World,11/15/00,,,,,0.32632,0.3005,0.3435,,,0.3,,,,,1777.84,1772.29,369.28,369.44
World,11/16/00,,,,,,,,,,,,,,9543558,,,,
World,12/15/00,,,,,0.22333,0.1965,0.24,,,0.28,,,,,1775.39,1772.07,370.1,369.54
World,12/16/00,,,,,,,,,,,,,,11573605,,,,
World,1/15/01,,,316.3,316.03,0.27931,0.252,0.2975,,,0.46,-0.8140625,2.288764482,0.73735,,1772.86,1771.85,370.69,369.79
World,1/16/01,,,,,,,,,,,,,,12999362,,,,
World,2/15/01,,,316.31,316.09,0.32883,0.302,0.347,,,0.44,,,,,1772.53,1771.66,371.18,370.03
World,2/16/01,,,,,,,,,,,,,,13952690,,,,
World,3/15/01,,,316.21,316.15,0.42686,0.3985,0.444,,,0.56,,,,,1773.66,1771.48,371.59,370.17
World,3/16/01,,,,,,,,,,,,,,14278664,,,,
World,4/15/01,,,316.12,316.21,0.40756,0.3795,0.4245,,,0.5,2.752604167,4.092562893,3.42258,,1773.87,1771.32,371.9,370.22
World,4/16/01,,,,,,,,,,,,,,13588731,,,,
World,5/15/01,,,316.11,316.28,0.34196,0.315,0.358,,,0.58,,,,,1770.77,1771.19,371.8,370.28
World,5/16/01,,,,,,,,,,,,,,11893203,,,,
World,6/15/01,,,316.16,316.34,0.44453,0.4185,0.461,,,0.52,,,,,1765.84,1771.1,370.85,370.32
World,6/16/01,,,,,,,,,,,,,,9564065,,,,
World,7/15/01,,,316.23,316.41,0.43777,0.4105,0.453,,,0.59,4.719270833,3.346121297,4.0327,,1762.76,1771.04,369.46,370.57
World,7/16/01,,,,,,,,,,,,,,7026753,,,,
World,8/15/01,,,316.3,316.47,0.45609,0.4295,0.4715,,,0.49,,,,,1764.33,1771.01,368.32,370.8
World,8/16/01,,,,,,,,,,,,,,5499373,,,,
World,9/15/01,,,316.41,316.53,0.42737,0.4005,0.444,,,0.52,,,,,1770.35,1771.01,368.36,370.88
World,9/16/01,,,,,,,,,,,,,,5464545,,,,
World,10/15/01,,,316.59,316.58,0.40039,0.375,0.4165,,,0.5,3.319270833,3.477857781,3.39856,,1775.47,1771.05,369.71,371.11
World,10/16/01,,,,,,,,,,,,,,7468156,,,,
World,11/15/01,,,316.76,316.63,0.4047,0.3785,0.421,,,0.72,,,,,1776.59,1771.11,371.05,371.25
World,11/16/01,,,,,,,,,,,,,,9615974,,,,
World,12/15/01,,,316.87,316.68,0.34846,0.3215,0.365,,,0.56,,,,,1775.93,1771.19,371.97,371.46
World,12/16/01,,,,,,,,,,,,,,11202622,,,,
World,1/15/02,,,316.93,316.73,0.42246,0.394,0.44,,,0.77,-2.780729167,0.663981094,-1.05837,,1774.09,1771.29,372.51,371.56
World,1/16/02,,,,,,,,,,,,,,12890423,,,,
World,2/15/02,,,316.97,316.77,0.40032,0.3725,0.4175,,,0.78,,,,,1772.83,1771.41,372.91,371.64
World,2/16/02,,,,,,,,,,,,,,13986039,,,,
World,3/15/02,,,316.96,316.81,0.51736,0.4905,0.5335,,,0.88,,,,,1773.4,1771.54,373.38,371.85
World,3/16/02,,,,,,,,,,,,,,13901919,,,,
World,4/15/02,,,316.9,316.84,0.45826,0.4295,0.4745,,,0.58,-1.047395833,-2.088163757,-1.56778,,1772.74,1771.7,373.72,371.96
World,4/16/02,,,,,,,,,,,,,,12926191,,,,
World,5/15/02,,,316.85,316.88,0.46104,0.4325,0.4775,,,0.64,,,,,1770.32,1771.89,373.71,372.13
World,5/16/02,,,,,,,,,,,,,,11686206,,,,
World,6/15/02,,,316.83,316.92,0.46607,0.439,0.483,,,0.53,,,,,1766.89,1772.1,372.84,372.29
World,6/16/02,,,,,,,,,,,,,,9571258,,,,
World,7/15/02,,,316.82,316.95,0.41203,0.3835,0.4275,,,0.62,2.152604167,0.020047084,1.08633,,1764.21,1772.35,371.41,372.55
World,7/16/02,,,,,,,,,,,,,,7127058,,,,
World,8/15/02,,,316.82,316.99,0.43217,0.4055,0.448,,,0.53,,,,,1766.88,1772.64,370.37,372.91
World,8/16/02,,,,,,,,,,,,,,5041521,,,,
World,9/15/02,,,316.87,317.03,0.38129,0.3535,0.397,,,0.63,,,,,1773.66,1772.97,370.69,373.31
World,9/16/02,,,,,,,,,,,,,,4787087,,,,
World,10/15/02,,,316.99,317.08,0.43172,0.405,0.449,,,0.54,5.219270833,1.520559341,3.36992,,1778.24,1773.34,371.96,373.45
World,10/16/02,,,,,,,,,,,,,,7247262,,,,
World,11/15/02,,,317.13,317.13,0.37075,0.3445,0.387,,,0.59,,,,,1779.52,1773.76,373.29,373.58
World,11/16/02,,,,,,,,,,,,,,9407389,,,,
World,12/15/02,,,317.24,317.18,0.45856,0.431,0.4755,,,0.44,,,,,1779.65,1774.23,374.26,373.8
World,12/16/02,,,,,,,,,,,,,,11343764,,,,
World,1/15/03,,,317.29,317.24,0.40723,0.3785,0.425,,,0.75,4.3859375,2.107942879,3.24694,,1777.52,1774.74,374.94,373.95
World,1/16/03,,,,,,,,,,,,,,13004678,,,,
World,2/15/03,,,317.34,317.3,0.43101,0.403,0.449,,,0.58,,,,,1774.84,1775.27,375.48,374.14
World,2/16/03,,,,,,,,,,,,,,13897240,,,,
World,3/15/03,,,317.4,317.37,0.45928,0.4315,0.4765,,,0.6,,,,,1774.85,1775.82,375.92,374.35
World,3/16/03,,,,,,,,,,,,,,14072255,,,,
